date,open,high,low,close,volume
6/20/08,132.84,133.09,131.22,131.58,289.276M
6/19/08,134.15,135.24,132,134.42,304.311M
6/18/08,134.69,135.5235,133.71,134.25,266.971M
6/17/08,137.07,137.12,135.37,135.57,191.744M
6/16/08,135.55,136.93,135.46,136.23,185.832M
6/13/08,135.17,136.52,134.418,136.15,244.727M
6/12/08,134.6,135.87,133.52,134.45,252.792M
6/11/08,135.97,136.2592,133.93,133.94,284.064M
6/10/08,135.67,137.1,135.35,135.94,260.235M
6/9/08,136.86,137.5,135.41,136.62,228.264M
6/6/08,139.55,139.8,136.22,136.29,384.276M
6/5/08,138.58,140.89,138.32,140.78,237.867M
6/4/08,137.7,139.16,137.46,138.02,246.726M
6/3/08,139.3,139.62,137.23,138.09,272.05M
6/2/08,139.83,139.86,138,138.9,181.07M
5/30/08,140.47,140.74,139.94,140.35,117.362M
5/29/08,139.13,140.93,139.08,140,173.927M
5/28/08,139.17,140,138,139.3,181.288M
5/27/08,137.8,139,137.53,138.66,168.323M
5/23/08,139.05,139.6631,137.52,137.64,181.436M
5/22/08,139.43,140.17,139,139.51,170.82M
5/21/08,141.81,142.12,139,139.49,252.725M
5/20/08,142.27,142.34,141,141.89,178.552M
5/19/08,142.81,144.3,142.3,143.05,165.704M
5/16/08,142.86,142.87,141.61,142.66,204.237M
5/15/08,141.04,142.63,140.83,142.53,166.927M
5/14/08,141.07,142.2,140.462,140.77,181.911M
5/13/08,140.8,140.89,139.73,140.48,159.142M
5/12/08,139.25,140.56,138.73,140.46,150.911M
5/9/08,138.6,139.39,138.45,138.9,152.59M
5/8/08,139.74,140.32,138.98,139.16,178.321M
5/7/08,141.89,142.04,139.13,139.52,199.267M
5/6/08,140.01,142.2,139.69,142.05,179.34M
5/5/08,141.05,141.61,140.41,140.83,118.51M
5/2/08,142.33,142.37,140.56,141.51,181.586M
5/1/08,138.39,141.12,138.27,141.12,187.279M
4/30/08,139.29,140.59,138.26,138.26,208.396M
4/29/08,139.39,139.73,138.61,139.08,125.514M
4/28/08,139.88,140.25,139.38,139.63,105.617M
4/25/08,139.41,139.89,137.91,139.6,190.788M
4/24/08,138.08,139.74,137.04,138.32,229.381M
4/23/08,138.09,138.78,137.12,137.72,193.309M
4/22/08,138.19,138.37,136.64,137.94,162.166M
4/21/08,138.23,138.98,136.87,138.55,118.587M
4/18/08,138.94,139.56,138.26,138.48,218.531M
4/17/08,136.02,137.25,135.66,137.05,179.708M
4/16/08,134.54,136.93,134.4,136.85,189.269M
4/15/08,133.58,133.69,132.33,133.24,172.389M
4/14/08,133.19,133.54,132.55,132.93,160.522M
4/11/08,134.45,135.9837,133.01,133.38,222.973M
4/10/08,135.39,136.67,134.9,136.02,192.968M
4/9/08,136.61,136.8,134.89,135.83,195.611M
4/8/08,136.19,137.1554,135.95,136.82,148.937M
4/7/08,137.87,138.57,136.74,136.96,154.381M
4/4/08,137.12,137.96,136.12,136.89,204.473M
4/3/08,135.94,137.44,135.71,137.04,175.885M
4/2/08,137.06,137.67,135.98,136.7,210.911M
4/1/08,133.71,136.84,133.51,136.61,254.547M
3/31/08,131.29,132.73,131.09,131.97,166.692M
3/28/08,132.99,133.36,131.06,131.51,180.919M
3/27/08,134.2,134.44,132.36,132.78,225.153M
3/26/08,134.46,135.0884,133.11,133.2,196.934M
3/25/08,134.86,135.55,133.77,134.85,192.947M
3/24/08,133.31,135.81,133.24,134.72,209.11M
3/20/08,130.05,132.91,129.26,132.08,245.321M
3/19/08,134.14,134.65,130.04,130.32,345.972M
3/18/08,130.62,133.69,129.98,133.63,334.417M
3/17/08,126.57,129.26,126.07,128.3,405.311M
3/14/08,132.77,132.81,127.78,129.61,484.688M
3/13/08,129.61,132.64,128.6,131.65,351.881M
3/12/08,132.73,133.77,131.16,131.36,229.161M
3/11/08,130.72,132.72,127.7152,132.6,341.876M
3/10/08,129.81,129.93,127.59,128,235.683M
3/7/08,129.63,131.74,128.58,129.71,326.435M
3/6/08,132.98,133.22,130.55,131.06,247.912M
3/5/08,133.41,134.77,132.34,133.83,270.681M
3/4/08,132.23,133.4,130.99,132.99,282.513M
3/3/08,133.14,133.81,132.24,133.5,195.614M
2/29/08,135.6,137.0249,132.78,133.82,252.715M
2/28/08,137.24,137.96,136.55,136.87,170.831M
2/27/08,137.56,139.14,137.41,138.22,168.396M
2/26/08,136.75,138.95,136.5,138.36,212.421M
2/25/08,135.54,137.65,134.78,137.33,190.107M
2/22/08,134.97,135.85,132.86,135.62,205.491M
2/21/08,136.66,137.01,134.07,134.79,201.051M
2/20/08,133.99,137.6,133.76,135.92,220.709M
2/19/08,136.69,136.89,134.61,135.52,145.19M
2/15/08,134.55,136.1,133.36,135.14,154.11M
2/14/08,136.95,137,134.79,135.17,215.207M
2/13/08,136.01,137.1,135.14,136.37,181.968M
2/12/08,134.91,136.31,133.98,134.99,256.654M
2/11/08,133.1,134.23,132.04,133.75,188.576M
2/8/08,133.09,134.22,132.1,133.07,221.643M
2/7/08,131.8,134.79,131.73,133.93,297.542M
2/6/08,134.58,135.25,132.41,133.05,250.793M
2/5/08,135.94,136.25,133.67,134.13,286.882M
2/4/08,139.21,139.3,137.64,137.82,124.694M
2/1/08,137.94,139.61,137.52,139.58,206.844M
1/31/08,133.4,138.54,133.2,137.37,343.681M
1/30/08,135.58,138.54,134.6,134.91,334.939M
1/29/08,136.1,136.45,134.88,135.91,168.969M
1/28/08,133.26,135.52,132.06,135.24,217.935M
1/25/08,136.51,136.76,132.6,133.04,269.604M
1/24/08,134.48,135.46,133.31,134.99,259.949M
1/23/08,127.09,134.19,126.84,133.86,511.913M
1/22/08,127.21,132.4266,126,130.72,435.925M
1/18/08,134.74,135.02,131.1,132.06,348.561M
1/17/08,137.81,137.88,132.93,133.43,398.405M
1/16/08,137.36,139.12,136.28,136.98,378.956M
1/15/08,139.79,141.4903,137.9,138.17,240.456M
1/14/08,141.16,141.86,140.4,141.28,170.366M
1/11/08,140.78,141.8985,139,140.15,267.077M
1/10/08,139.68,142.8,139.37,141.29,335.701M
1/9/08,139.09,140.79,137.7,140.37,301.911M
1/8/08,142.08,142.9,138.44,138.91,326.367M
1/7/08,141.81,142.23,140.1,141.19,234.991M
1/4/08,143.34,143.44,140.91,141.31,232.331M
1/3/08,144.91,145.49,144.07,144.86,125.133M
1/2/08,146.53,146.99,143.88,144.93,204.936M
12/31/07,147.1,147.6062,146.06,146.21,108.127M
12/28/07,148.54,148.61,146.9,147.3,116.398M
12/27/07,149.02,149.03,147.32,147.67,122.982M
12/26/07,148.65,149.68,148.5,149.55,67.118M
12/24/07,148.82,149.48,148.48,149.23,45.601M
12/21/07,147.37,148.42,147.09,148.13,146.09M
12/20/07,146.84,146.86,145.18,146.8,214.814M
12/19/07,145.94,146.89,144.94,145.88,198.917M
12/18/07,146.1,146.48,143.96,145.88,245.569M
12/17/07,146.61,146.87,144.86,145.07,177.269M
12/14/07,147.93,149.1,147.1,147.17,159.153M
12/13/07,148.32,149.39,147.3,149.06,237.607M
12/12/07,151.06,151.77,147.2,149.37,322.436M
12/11/07,152.14,152.89,147.83,147.91,250.346M
12/10/07,151.28,152.25,150.86,152.08,123.914M
12/7/07,151.42,151.5,150.55,150.91,148.98M
12/6/07,148.63,151.21,148.57,150.94,154.543M
12/5/07,147.93,149.2,147.83,148.81,171.13M
12/4/07,146.66,147.5409,146.31,146.36,136.534M
12/3/07,148.19,148.45,147.29,147.68,146.43M
11/30/07,149.04,149.87,147.33,148.66,222.908M
11/29/07,146.62,147.72,146.1,147.18,199.411M
11/28/07,144.19,147.47,144.14,147.13,259.097M
11/27/07,141.74,143.23,140.95,142.57,293.9M
11/26/07,144.43,144.88,140.66,140.95,214.233M
11/23/07,143.07,144.34,142.7,144.13,77.688M
11/21/07,143.08,143.91,141.67,141.68,259.197M
11/20/07,144.02,145.53,142.11,144.64,414.767M
11/19/07,145.28,145.36,143.19,143.76,267.746M
11/16/07,146.31,146.47,144.57,145.79,308.771M
11/15/07,146.57,147.49,144.52,145.54,263.111M
11/14/07,149.22,149.4,146.78,147.67,230.559M
11/13/07,145.37,148.31,145.22,148.08,191.117M
11/12/07,145.21,146.61,143.7,143.7,243.088M
11/9/07,145.69,147.54,144.89,145.14,277.745M
11/8/07,147.99,149.3,145.07,147.16,374.51M
11/7/07,150.44,152.1072,147.55,147.91,306.64M
11/6/07,150.86,152.11,149.9,152.07,177.8M
11/5/07,149.64,151.16,148,150.05,226.846M
11/2/07,151.53,152,149.21,151.2,331.228M
11/1/07,153.29,153.41,150.59,151.03,333.041M
10/31/07,153.98,155.27,152.84,154.65,220.954M
10/30/07,153.45,153.75,152.87,153.06,132.982M
10/29/07,153.93,154.44,153.55,154.13,106.841M
10/26/07,153.06,153.62,151.9,153.62,176.491M
10/25/07,151.65,152.29,149.88,151.84,237.374M
10/24/07,151.21,151.74,148,151.48,326.694M
10/23/07,151.46,151.95,150.25,151.76,180.085M
10/22/07,148.86,150.76,148.66,150.54,261.99M
10/19/07,153.09,156.48,149.66,149.67,297.17M
10/18/07,153.45,154.19,153.08,153.69,148.457M
10/17/07,154.98,155.09,152.47,154.25,216.687M
10/16/07,154.41,156.48,153.47,153.78,166.526M
10/15/07,156.27,156.36,153.94,155.01,161.152M
10/12/07,155.46,156.35,155.27,156.33,124.547M
10/11/07,156.93,157.52,154.54,155.47,233.529M
10/10/07,156.04,156.44,155.41,156.22,101.711M
10/9/07,155.6,156.5,155.03,156.48,94.054M
10/8/07,155.39,155.49,154.77,155.02,71.28M
10/5/07,155.03,156.1,154.63,155.85,134.584M
10/4/07,154.11,154.26,153.59,154.02,76.864M
10/3/07,153.81,154.41,153.01,153.78,119.056M
10/2/07,154.61,154.65,153.81,154.09,112.979M
10/1/07,152.6,154.75,152.5,154.3,148.162M
9/28/07,152.85,153.19,151.98,152.58,133.372M
9/27/07,152.91,153.1,152.19,153.09,102.713M
9/26/07,152.25,152.77,151.39,152.19,135.589M
9/25/07,150.81,151.66,150.47,151.39,142.297M
9/24/07,152.42,152.82,151.36,151.69,139.45M
9/21/07,152.71,153.1177,151.74,151.97,141.463M
9/20/07,153.34,153.43,152.11,152.28,175.187M
9/19/07,153.41,154.39,152.71,153.36,193.78M
9/18/07,148.83,152.5,148.1341,152.46,263.76M
9/17/07,148.31,148.8905,147.63,148.1,109.871M
9/14/07,147.96,149.09,147.74,148.9,121.911M
9/13/07,148.55,149.45,148.2,148.91,154.079M
9/12/07,147.29,148.44,146.98,147.87,149.592M
9/11/07,146.24,147.7,146.13,147.49,162.082M
9/10/07,146.52,146.72,144.33,145.79,192.375M
9/7/07,146.48,146.89,145.26,146.07,235.448M
9/6/07,147.95,148.61,147.12,148.13,127.878M
9/5/07,148.2,148.36,147,147.79,166.262M
9/4/07,147.45,149.98,147.4,149.08,120.062M
8/31/07,147.65,148.5,146.83,147.59,185.477M
8/30/07,145.45,147.19,145.31,146.15,191.817M
8/29/07,144.37,146.74,143.96,146.54,207.654M
8/28/07,146.16,146.25,143.46,143.72,219.791M
8/27/07,147.85,148.33,146.73,146.95,113.024M
8/24/07,146.48,148.33,146.28,148.33,128.902M
8/23/07,147.34,147.65,145.61,146.52,203.915M
8/22/07,146.01,146.8,145.33,146.65,173.157M
8/21/07,144.6,145.97,144.14,144.93,157.066M
8/20/07,145.17,145.47,143.29,144.64,187.32M
8/17/07,145.5,148.35,141.386,144.71,388.218M
8/16/07,139.79,142.94,137,142.1,546.744M
8/15/07,142.72,144.46,140.62,141.04,323.834M
8/14/07,145.7,146.06,142.72,143.01,264.134M
8/13/07,146.5,146.89,145.02,145.23,181.987M
8/10/07,144.39,146.5,143.12,144.71,411.018M
8/9/07,147.43,148.95,145.29,145.39,358.182M
8/8/07,148.41,150.59,147.34,149.83,274.931M
8/7/07,145.94,149,145.23,147.77,280.693M
8/6/07,144.21,146.83,142.53,146.21,324.98M
8/3/07,147.28,147.58,143.2,143.8,359.398M
8/2/07,146.76,147.76,145.26,147.6,294.758M
8/1/07,145.18,147.01,143.95,146.43,467.67M
7/31/07,148.33,149.46,145.04,145.72,316.977M
7/30/07,145.93,147.81,145.29,147.38,283.018M
7/27/07,148.21,148.87,145.05,145.11,422.988M
7/26/07,150.19,150.8,146.39,148.02,467.592M
7/25/07,152.02,152.39,150.25,151.61,265.214M
7/24/07,153.12,154.28,150.76,151.3,256.875M
7/23/07,154.18,154.72,153.3,153.97,121.184M
7/20/07,154.89,155.2484,152.29,153.5,245.504M
7/19/07,155.2,155.53,154.75,155.07,145.25M
7/18/07,154.23,154.8,153.3,154.47,237.89M
7/17/07,154.93,156,154.68,154.75,126.201M
7/16/07,154.99,155.53,154.58,154.83,98.383M
7/13/07,154.57,155.46,154.39,154.85,111.794M
7/12/07,152.37,154.75,152.34,154.39,133.883M
7/11/07,150.75,152.05,150.52,151.99,175.608M
7/10/07,152.29,152.61,150.77,150.92,180.363M
7/9/07,153.16,153.36,152.62,153,72.348M
7/6/07,152.38,153.17,151.93,152.98,81.109M
7/5/07,152.4,152.56,151.63,152.18,89.279M
7/3/07,152.18,152.5,151.99,152.34,54.048M
7/2/07,150.87,151.92,150.77,151.79,103.357M
6/29/07,150.9,151.65,149.15,150.43,199.702M
6/28/07,150.38,151.41,149.67,150.38,157.705M
6/27/07,148.13,150.57,148.06,150.4,213.638M
6/26/07,150.21,150.46,148.28,148.29,198.446M
6/25/07,150.24,151.25,149.02,149.83,232.072M
6/22/07,151.52,151.77,149.85,150.55,205.159M
6/21/07,151.08,152.11,150.25,151.98,205.276M
6/20/07,153.58,153.58,150.96,151.14,177.248M
6/19/07,152.55,153.38,152.36,153.27,111.13M
6/18/07,153.38,153.39,152.66,152.89,88.637M
6/15/07,153.14,153.66,152.93,153.07,154.433M
6/14/07,152.06,153.12,152.03,152.86,146.777M
6/13/07,150.5,152.07,149.722,151.89,193.259M
6/12/07,150.67,151.54,149.55,149.65,235.777M
6/11/07,150.93,151.95,150.7,151.3,102.54M
6/8/07,149.5,151.19,149.09,151.04,176.99M
6/7/07,151.56,152.5,149.06,149.1,232.537M
6/6/07,152.91,152.95,151.75,151.84,164.156M
6/5/07,153.74,153.9,152.86,153.49,127.967M
6/4/07,153.54,154.39,153.48,154.1,78.078M
6/1/07,153.88,154.4,153.51,154.08,107.816M
5/31/07,153.66,153.89,153.12,153.32,115.78M
5/30/07,151.46,153.54,151.34,153.48,131.294M
5/29/07,151.94,152.5,151.45,152.24,83.962M
5/25/07,151.49,152.02,151.18,151.69,83.31M
5/24/07,152.53,153.21,150.74,151.06,187.778M
5/23/07,152.95,153.5,152.36,152.44,133.962M
5/22/07,152.7,153.16,152.38,152.42,82.284M
5/21/07,152.58,153.23,152.4993,152.54,98.66M
5/18/07,152.01,152.62,151.81,152.62,99.188M
5/17/07,151.38,151.96,151.11,151.3,101.569M
5/16/07,150.8,151.63,150.38,151.6,114.674M
5/15/07,150.7,151.665,150.19,150.57,180.955M
5/14/07,150.86,151.3,149.79,150.53,108.066M
5/11/07,149.75,150.93,149.72,150.86,113.416M
5/10/07,150.73,151.02,149.27,149.58,153.702M
5/9/07,150.64,152.82,150.37,151.16,102.951M
5/8/07,150.58,150.92,150.13,150.75,81.539M
5/7/07,150.88,151.2,150.81,150.95,63.692M
5/4/07,150.75,151.12,150.22,150.92,96.425M
5/3/07,149.97,150.4,149.05,150.35,87.866M
5/2/07,148.9,149.95,148.75,149.54,87.183M
5/1/07,148.42,149.47,147.67,148.67,134.447M
4/30/07,149.64,149.74,148.21,148.29,101.023M
4/27/07,149.09,149.74,148.84,149.53,108.197M
4/26/07,149.49,149.8,149.1,149.65,88.758M
4/25/07,148.73,149.66,148.0233,149.48,109.172M
4/24/07,148.24,148.4,147.32,148.12,114.477M
4/23/07,148.37,148.73,147.97,148.06,77.586M
4/20/07,148.22,148.62,147.0439,148.62,124.129M
4/19/07,146.55,147.4,146.36,147.23,103.367M
4/18/07,146.6,147.7,146.57,147.27,88.354M
4/17/07,146.97,147.4,146.65,147.09,108.446M
4/16/07,145.83,146.86,145.82,146.7,83.213M
4/13/07,144.9,145.32,144.36,145.32,85.182M
4/12/07,143.74,144.92,143.34,144.66,116.465M
4/11/07,144.82,144.86,143.54,144.02,106.555M
4/10/07,144.33,144.85,144.27,144.61,56.641M
4/9/07,144.65,144.8,144.15,144.44,51.153M
4/5/07,143.67,144.44,143.61,144.24,46.872M
4/4/07,143.69,143.95,143.16,143.85,64.02M
4/3/07,142.97,143.98,142.91,143.69,82.515M
4/2/07,142.16,142.46,140.89,142.16,79.455M
3/30/07,142.24,142.84,140.56,142,128.209M
3/29/07,142.54,142.61,141.19,141.97,139.506M
3/28/07,142.14,142.47,141.26,141.82,152.975M
3/27/07,143.12,143.16,142.39,142.86,100.593M
3/26/07,143.5,143.65,142.09,143.2,113.814M
3/23/07,143.28,143.81,143.15,143.39,74.432M
3/22/07,143.48,143.68,142.79,143.18,119.002M
3/21/07,141.1,143.65,140.82,143.29,153.437M
3/20/07,140.08,141.05,139.96,140.97,83.365M
3/19/07,139.26,140.33,138.5466,140.2,96.219M
3/16/07,139.31,139.63,138.12,138.53,122.074M
3/15/07,138.97,139.99,138.8,139.47,132.436M
3/14/07,138.43,139.36,136.75,139.28,231.854M
3/13/07,140.18,140.77,138.04,138.25,190.605M
3/12/07,140.42,141.34,140.16,140.99,80.384M
3/9/07,141.31,141.42,140.08,140.78,107.769M
3/8/07,140.54,141.16,140.07,140.74,117.903M
3/7/07,139.59,140.46,139.4,139.56,115.254M
3/6/07,138.78,140.12,137.717,139.7,143.447M
3/5/07,137.93,139.58,137.33,137.35,144.65M
3/2/07,140.05,140.66,138.66,138.67,162.613M
3/1/07,139.34,141.25,138.05,140.51,212.854M
2/28/07,140.39,141.98,139.8,140.93,177.574M
2/27/07,143.88,144.2,139,139.5,274.954M
2/26/07,145.83,145.95,144.75,145.17,70.096M
2/23/07,145.74,145.79,144.75,145.3,71.989M
2/22/07,146.05,146.42,145.17,145.87,79.082M
2/21/07,145.61,146.07,145.35,145.98,63.995M
2/20/07,145.56,146.2,144.06,146.04,56.925M
2/16/07,145.44,145.76,145.23,145.73,39.844M
2/15/07,145.67,145.95,145.43,145.8,38.727M
2/14/07,144.8,145.9,144.78,145.61,66.062M
2/13/07,143.77,144.9,143.76,144.66,64.113M
2/12/07,143.94,144.04,143.19,143.45,65.663M
2/9/07,145.06,145.33,143.39,143.94,79.086M
2/8/07,144.78,145.12,144.27,145.02,70.648M
2/7/07,145.12,145.36,144.57,145.21,55.696M
2/6/07,144.97,145.03,144.33,144.89,57.085M
2/5/07,144.7,144.94,144.34,144.85,45.751M
2/2/07,144.73,144.95,144.38,144.81,49.608M
2/1/07,144.15,144.66,143.91,144.61,69.317M
1/31/07,142.63,144.13,142.4,143.75,91.905M
1/30/07,142.35,142.86,142.06,142.79,70.424M
1/29/07,142.19,142.8,141.74,142.05,66.217M
1/26/07,142.57,142.65,141.58,142.16,74.588M
1/25/07,143.84,143.92,142.01,142.26,74.968M
1/24/07,142.97,143.98,142.91,143.95,56.47M
1/23/07,142.26,143.08,142.06,142.8,54.091M
1/22/07,143.07,143.1,141.93,142.38,60.263M
1/19/07,142.54,143.1,142.46,142.82,56.984M
1/18/07,143.17,143.26,142.31,142.54,68.264M
1/17/07,142.85,143.46,142.73,143.02,51.599M
1/16/07,143.07,143.44,142.73,142.96,44.99M
1/12/07,142.12,143.24,142.11,143.24,57.642M
1/11/07,141.56,142.62,141.5,142.16,55.533M
1/10/07,140.58,141.57,140.3,141.54,72.484M
1/9/07,141.31,141.6,140.4,141.07,75.73M
1/8/07,140.82,141.41,140.25,141.19,71.676M
1/5/07,141.33,141.4,140.38,140.54,76.697M
1/4/07,141.23,142.05,140.61,141.67,69.639M
1/3/07,142.25,142.86,140.57,141.37,94.847M
12/29/06,142.1,142.54,141.43,141.62,45.469M
12/28/06,142.41,142.7,141.99,142.21,37.292M
12/27/06,141.87,142.6,141.83,142.51,39.736M
12/26/06,140.81,141.61,140.78,141.58,32.7M
12/22/06,141.64,141.65,140.67,140.75,62.074M
12/21/06,142.27,142.43,141.32,141.62,48.699M
12/20/06,142.28,142.66,142.01,142.14,41.474M
12/19/06,141.55,142.56,141.19,142.22,65.078M
12/18/06,142.54,142.88,141.75,141.95,48.958M
12/15/06,142.64,142.89,142.24,142.34,70.86M
12/14/06,141.86,143.24,141.84,143.12,64.781M
12/13/06,142.23,142.34,141.56,141.87,55.57M
12/12/06,141.69,141.87,140.89,141.72,77.461M
12/11/06,141.42,142.09,141.34,141.83,39.784M
12/8/06,141.13,141.9,140.78,141.42,79.626M
12/7/06,142.03,142.3,141.11,141.16,62.857M
12/6/06,141.87,142.07,141.5,141.78,53.327M
12/5/06,141.56,141.96,141.26,141.9,73.384M
12/4/06,140.25,141.55,140.23,141.29,87.816M
12/1/06,140.53,140.66,138.97,140.22,126.159M
11/30/06,140.44,141.05,139.76,140.53,83.999M
11/29/06,139.47,140.53,139.0828,140.47,91.542M
11/28/06,138.24,139.16,138.11,139.02,106.672M
11/27/06,140.28,140.35,138.38,138.42,84.551M
11/24/06,140.24,140.84,140.2,140.35,30.999M
11/22/06,140.75,141.16,140.5,140.92,45.509M
11/21/06,140.49,140.67,140.29,140.64,51.374M
11/20/06,140.3,140.74,139.941,140.5,69.191M
11/17/06,139.93,140.43,139.73,140.42,56.358M
11/16/06,140.44,140.68,139.49,140.38,76.749M
11/15/06,139.57,140.45,139.53,140.02,76.522M
11/14/06,138.97,139.74,138.12,139.62,96.722M
11/13/06,138.18,139.04,138.07,138.58,59.415M
11/10/06,138.14,138.34,137.72,138.24,48.992M
11/9/06,139.01,139.14,137.9,138.18,95.92M
11/8/06,138,139.05,136.86,138.91,87.522M
11/7/06,138.2,138.98,138,138.61,63.392M
11/6/06,136.96,138.28,136.95,138.08,63.315M
11/3/06,137.27,137.39,135.62,136.54,71.346M
11/2/06,136.51,137.01,136.36,136.78,60.704M
11/1/06,138.22,138.31,136.72,136.86,83.007M
10/31/06,138.07,138.26,137.25,137.79,71.298M
10/30/06,137.66,138.2,137.4,137.81,49.718M
10/27/06,138.61,138.75,137.63,137.91,80.241M
10/26/06,138.66,139,137.98,138.78,66.849M
10/25/06,137.74,138.41,137.51,138.35,80.754M
10/24/06,137.28,137.93,137.22,137.88,53.357M
10/23/06,136.56,137.8,136.39,137.47,66.237M
10/20/06,136.81,136.95,136.33,136.84,48.1M
10/19/06,136.39,136.88,136.23,136.81,64.084M
10/18/06,137.04,137.37,136.1,136.59,87.382M
10/17/06,136.47,136.7,135.67,136.41,90.787M
10/16/06,136.52,137.05,136.42,136.84,42.323M
10/13/06,136.16,136.71,136.04,136.63,53.946M
10/12/06,135.45,136.39,135.4,136.28,59.187M
10/11/06,134.84,135.43,134.3,135.11,104.079M
10/10/06,135.11,135.45,134.84,135.27,56.441M
10/9/06,134.85,135.3,134.64,135.09,41.178M
10/6/06,134.95,135.1,134.4,135.01,65.002M
10/5/06,134.92,135.41,133.08,135.18,60.643M
10/4/06,133.23,135,133.08,134.92,80.897M
10/3/06,132.89,133.87,132.65,133.36,73.113M
10/2/06,133.54,133.83,132.34,133.08,52.446M
9/29/06,133.8,133.94,133.48,133.58,47.994M
9/28/06,133.74,133.99,133.28,133.69,58.604M
9/27/06,133.49,133.97,133.27,133.74,82.434M
9/26/06,132.5,133.6,132.4,133.58,74.02M
9/25/06,131.73,132.85,131.05,132.48,92.299M
9/22/06,131.67,131.68,131,131.47,65.969M
9/21/06,132.61,132.75,131.42,131.87,88.948M
9/20/06,132.25,132.77,132.06,132.51,75.213M
9/19/06,132.12,132.13,131.07,131.81,92.108M
9/18/06,131.79,132.39,131.65,132.14,64.178M
9/15/06,132.31,132.39,131.68,131.96,76.717M
9/14/06,131.96,132.24,131.75,132.23,57.821M
9/13/06,131.64,132.45,131.52,132.22,62.932M
9/12/06,130.56,131.84,130.3681,131.69,69.9M
9/11/06,129.86,130.69,129.48,130.41,68.5M
9/8/06,130.08,130.46,129.83,130.28,45.108M
9/7/06,130.06,130.57,129.35,129.91,86.303M
9/6/06,131.11,131.16,130.33,130.51,53.797M
9/5/06,131.51,131.85,131.2,131.67,52.351M
9/1/06,131.14,131.58,130.84,131.42,48.802M
8/31/06,130.85,130.99,130.58,130.64,38.585M
8/30/06,130.87,131.04,130.55,130.66,50.056M
8/29/06,130.49,130.83,129.81,130.58,61.818M
8/28/06,129.65,130.82,129.64,130.43,52.682M
8/25/06,129.64,130.25,129.55,129.81,41.758M
8/24/06,129.99,130.1,129.4,129.65,57.984M
8/23/06,130.18,130.44,129.19,129.76,66.626M
8/22/06,129.94,130.52,129.68,130.12,60.851M
8/21/06,130.18,130.28,129.8,130.13,42.134M
8/18/06,130.19,130.69,129.59,130.69,58.29M
8/17/06,129.58,130.37,129.49,130.03,71.066M
8/16/06,129.32,129.89,129.04,129.79,71.76M
8/15/06,128.21,128.87,127.9,128.63,68.166M
8/14/06,127.63,128.16,126.92,127.11,58.045M
8/11/06,127.17,127.2,126.39,127.01,47.491M
8/10/06,126.53,127.5,126.28,127.37,69.326M
8/9/06,128.2,128.6,126.61,126.98,78.918M
8/8/06,128.09,128.46,126.95,127.41,90.901M
8/7/06,127.9,128.08,127.4,127.95,45.435M
8/4/06,129.06,129.43,127.48,128.2,96.298M
8/3/06,127.33,128.55,127.15,128.42,63.738M
8/2/06,127.58,128.46,127.55,128.08,64.793M
8/1/06,127.34,127.38,126.6,127.22,65.226M
7/31/06,127.66,127.96,126.55,127.85,49.593M
7/28/06,126.99,128.14,126.86,127.98,82.139M
7/27/06,127.33,127.69,126.2,126.71,87.261M
7/26/06,126.59,127.45,126.18,126.83,84.532M
7/25/06,125.98,127.3,125.72,126.66,95.528M
7/24/06,124.44,126.32,124.44,126.21,92.893M
7/21/06,125.15,125.19,123.82,123.95,101.727M
7/20/06,126.12,126.3,124.66,124.83,112.344M
7/19/06,124.18,126.26,123.724,125.69,134.401M
7/18/06,123.74,124.05,122.39,123.97,123.707M
7/17/06,123.5,124.1,123.15,123.34,81.29M
7/14/06,124.16,124.26,122.83,123.52,103.243M
7/13/06,125.5,125.68,124,124,102.622M
7/12/06,127.21,127.4,125.72,126.05,82.562M
7/11/06,126.61,127.41,125.94,127.41,73.641M
7/10/06,126.94,127.43,126.41,126.85,60.964M
7/7/06,127.46,127.56,126.29,126.61,81.628M
7/6/06,127.2,127.85,127.08,127.44,51.291M
7/5/06,127.29,127.45,126.52,127.07,69.654M
7/3/06,127.43,128.01,127.31,127.8,23.936M
6/30/06,127.47,127.66,126.96,127.23,54.23M
6/29/06,125.2,127.35,125.17,127.27,110.699M
6/28/06,124.19,124.77,123.65,124.75,62.371M
6/27/06,125.01,125.29,123.77,123.91,69.834M
6/26/06,124.54,125.06,124.25,124.99,37.906M
6/23/06,124.33,125.3,124.03,124.44,54.113M
6/22/06,124.95,125.06,124.04,124.46,74.997M
6/21/06,124,125.7,123.96,125.01,75.044M
6/20/06,124.01,124.81,123.72,124.09,65.524M
6/19/06,125.4,125.48,123.55,123.67,95.824M
6/16/06,125.19,125.56,124.46,124.65,94.268M
6/15/06,123.92,126.36,123.86,126.12,134.463M
6/14/06,122.84,123.63,122.34,123.5,163.669M
6/13/06,123.78,124.84,122.55,122.55,185.702M
6/12/06,125.88,125.93,123.82,123.99,95.887M
6/9/06,126.36,126.96,125.29,125.35,94.978M
6/8/06,125.58,126.5,123.87,125.75,204.972M
6/7/06,126.91,127.65,125.79,125.86,108.718M
6/6/06,127.21,127.38,125.76,126.81,130.882M
6/5/06,128.79,128.86,126.77,127.12,86.144M
6/2/06,129.25,129.43,128.32,129,91.705M
6/1/06,127.38,128.94,127.27,128.73,73.737M
5/31/06,126.58,127.51,126.2,127.51,86.935M
